,online_order,book_table,votes,location,rest_type,cuisines,cost,menu_item,rate
594,1,0,102,3,62,1196,350,5047,2.8
595,1,0,76,28,62,1023,150,5047,4
596,1,0,42,28,30,817,250,5047,3.9
597,1,0,239,28,30,789,500,5047,3.9
598,1,0,55,28,62,1620,200,5047,3.7
599,1,0,178,28,30,767,400,5047,3.9
600,1,0,224,3,62,1059,400,5047,3.4
601,1,0,199,0,62,1451,300,5047,3.9
602,1,1,1010,28,58,882,1300,5047,4
603,1,1,72,28,62,1496,400,5047,3.8
604,0,1,1000,3,21,50,800,5047,4.1
605,1,0,613,0,13,472,600,5047,3.8
606,1,0,42,0,62,1432,250,5047,2.9
607,1,0,194,0,62,1156,400,5047,3.7
608,0,0,423,3,30,956,150,5047,4.3
609,1,0,158,30,20,251,700,5047,3.7
610,1,1,1403,28,26,1296,1100,971,4.1
611,1,0,153,28,41,427,400,5047,3.9
612,1,1,90,3,20,1449,800,5047,2.9
613,1,0,140,0,20,1182,600,5047,3.1
614,1,0,463,0,13,344,500,5047,4.1
615,1,0,384,3,72,1465,600,4167,4.2
616,0,0,177,3,62,1112,400,5047,4
617,1,0,70,0,62,1248,350,2425,3.6
618,1,1,790,28,20,696,1300,5047,4
619,1,0,92,28,62,1602,300,5047,3.9
620,0,0,131,3,69,1121,400,5047,4.1
621,1,0,89,28,30,957,400,5047,3.8
622,1,0,57,30,62,1329,400,5047,3
623,1,0,92,3,41,674,1100,5047,3.8
624,1,0,57,28,20,604,650,5047,3
625,1,0,133,28,29,181,300,5047,4.3
626,0,0,164,3,0,769,250,5047,4
627,1,0,161,28,29,1209,500,3314,3.9
628,1,0,308,30,13,388,750,5047,4
629,1,0,208,28,20,602,650,5047,2.6
630,1,0,116,3,20,1423,400,5047,3.4
631,1,0,48,3,65,549,650,5047,2.7
632,1,0,127,28,13,467,700,5047,3.7
633,1,1,727,28,13,416,800,5047,3.9
634,0,0,125,3,13,446,500,5047,3.9
635,1,0,170,3,20,978,600,5047,2.6
636,0,0,89,3,20,1196,550,5047,3.8
637,1,0,507,28,19,460,1000,5047,4
638,1,0,254,0,20,521,550,5047,3.8
639,1,0,334,3,20,1196,500,5047,2.8
640,0,0,69,3,14,350,700,5047,3.8
641,1,1,842,28,21,1546,1100,2359,4.1
642,1,0,88,28,0,181,500,5047,4
643,1,0,283,0,62,206,350,5047,3.5
644,1,1,293,28,20,938,500,5047,4.1
645,0,0,106,3,20,1196,450,5047,2.9
646,1,0,61,0,13,332,650,5047,3
647,0,0,80,3,20,46,650,5047,2.8
648,1,1,347,28,20,1295,1000,5047,4
649,1,0,186,3,20,1598,450,5047,3.4
650,0,0,93,3,72,181,800,5047,4
651,0,0,183,3,29,1156,450,5047,2.4
652,0,0,85,3,62,1615,250,5047,2.9
653,0,0,66,3,20,590,800,5047,3.4
654,0,0,58,3,62,203,250,5047,2.9
655,0,0,162,3,20,1196,500,5047,3.6
656,0,0,67,3,41,1451,300,5047,2.7
657,0,0,90,3,20,1196,750,5047,2.2
658,0,0,96,3,20,1292,500,5047,2.4
659,1,0,101,3,20,1079,500,5047,4
660,1,1,560,28,20,1156,800,5047,3.8
661,1,0,243,28,20,286,450,5047,3.7
662,1,0,148,3,62,1547,250,5047,3.2
663,0,0,291,3,20,1600,250,5047,2.3
664,1,1,1337,3,46,7,1700,5047,3.9
665,0,0,65,3,30,956,200,5047,4
666,1,0,43,28,20,583,600,5047,3.6
667,1,0,46,0,20,1156,400,2416,3.7
668,1,0,46,0,30,960,150,5047,3.7
669,1,0,117,28,62,1156,150,5047,3.7
670,1,1,2487,3,57,1343,900,5047,4.4
671,1,0,66,3,20,1196,600,5047,3.2
672,0,1,1187,28,26,979,1200,5047,4.1
673,0,0,353,28,20,1416,1200,5047,4.3
674,0,1,1212,28,20,1490,1200,5047,4.2
675,1,0,115,0,20,565,550,5047,3.7
676,1,0,952,28,20,1614,400,5047,4.1
677,0,0,915,28,20,1156,600,5047,3.8
678,1,0,135,0,20,1196,500,5047,3.7
679,0,1,466,28,20,1064,700,5047,4.1
680,0,0,115,28,62,1209,350,5047,3.8
681,0,0,61,28,72,1052,400,5047,3.9
682,0,0,86,28,30,949,250,5047,3.9
683,0,0,193,28,20,1555,500,5047,4
684,0,0,82,28,47,1472,1000,5047,3.8
685,0,0,115,28,62,1547,200,5047,3.9
686,0,0,28,0,20,1196,500,5047,3.7
687,0,0,63,28,3,191,600,5047,3.2
688,0,0,44,0,29,1196,500,5047,3.1
689,0,0,65,28,20,1420,750,5047,3.5
690,0,0,76,0,62,1196,500,5047,2.7
691,0,0,75,0,62,1438,400,5047,2.6
692,0,0,55,28,20,65,800,5047,3
693,0,0,48,28,20,1335,800,5047,3.7
694,0,0,39,28,72,857,500,5047,2.9
695,1,0,193,28,20,1589,400,5047,3.9
696,1,0,63,3,62,1487,200,5047,3.9
697,1,0,186,28,13,339,500,5047,3.8
698,1,0,28,3,72,282,400,5047,3.3
699,0,0,423,3,30,956,150,5047,4.3
700,0,0,102,3,0,175,400,5047,4
701,0,0,131,3,69,1121,400,5047,4.1
702,0,0,164,3,0,769,250,5047,4
703,1,0,102,3,13,352,450,5047,3.9
704,1,0,70,3,30,767,350,5047,3.9
705,1,0,188,3,30,959,400,5047,3.9
706,0,0,46,3,35,961,300,5047,3.8
707,1,0,677,3,45,772,500,5047,4.4
708,1,0,40,3,41,442,400,5047,3.9
709,1,0,99,3,30,956,400,5047,3.9
710,0,0,93,3,72,181,800,5047,4
711,0,0,69,3,14,350,700,5047,3.8
712,1,0,41,3,29,181,500,5047,4.1
713,0,0,65,3,30,956,200,5047,4
714,1,1,448,28,20,695,700,5047,4.1
715,1,0,46,28,13,502,600,5047,4.1
716,1,0,132,28,29,181,300,5047,4.3
717,1,0,237,28,30,791,500,5047,4.1
718,1,0,239,28,30,789,500,5047,3.9
719,0,0,521,28,13,404,550,5047,4.1
720,0,0,319,28,30,773,500,5047,4
721,1,0,89,28,30,957,400,5047,3.8
722,0,0,63,28,3,191,600,5047,3.2
723,0,0,231,28,30,793,800,5047,2.9
724,1,0,1179,0,29,930,500,5047,4.5
725,1,0,796,3,20,286,550,5047,3.6
726,1,1,500,3,20,1437,1000,5047,3.8
727,1,1,681,3,20,1274,800,5047,3.9
728,1,0,207,3,20,237,700,5047,3.8
729,1,0,532,3,20,610,800,5047,4
730,1,0,421,3,20,604,700,5047,4.2
731,1,0,319,3,20,1196,650,5047,3.9
732,1,1,1025,3,20,1156,1000,5047,4.1
733,1,1,225,3,20,286,700,5047,3.6
734,0,1,200,3,13,383,700,5047,4
735,1,1,739,3,20,296,800,5047,4
736,0,0,149,3,20,1058,400,5047,3.8
737,1,0,102,3,13,352,450,5047,3.9
738,1,0,110,3,20,43,800,5047,3.7
739,1,0,171,3,13,332,300,5047,3.7
740,1,0,37,3,13,359,400,5047,3.7
741,1,1,1227,3,20,116,900,5047,3.9
742,0,0,124,3,13,446,500,5047,3.9
743,1,0,335,3,20,1196,500,5047,2.8
744,1,0,49,3,13,332,600,5047,3.9
745,0,0,89,3,20,1196,550,5047,3.8
746,1,0,425,3,20,1597,400,5047,2.7
747,1,0,101,3,20,1079,500,5047,4
748,1,0,133,3,20,1209,500,5047,3.2
749,0,0,160,3,20,604,850,5047,2.7
750,1,0,186,3,20,1598,450,5047,3.4
751,0,0,69,3,14,350,700,5047,3.8
752,0,0,311,3,20,1355,400,5047,3.7
753,1,0,288,3,12,217,400,5047,4.4
754,1,1,551,3,20,1236,600,5047,3.5
755,1,0,122,3,20,609,500,5047,3
756,0,0,106,3,20,1196,450,5047,2.9
757,0,1,200,3,20,602,1000,5047,2.9
758,1,0,66,3,20,1196,600,5047,3.2
759,0,0,80,3,20,46,650,5047,2.8
760,1,0,170,3,20,978,600,5047,2.6
761,0,0,66,3,20,590,800,5047,3.4
762,0,0,162,3,20,1196,500,5047,3.6
763,1,1,90,3,20,1449,800,5047,2.9
764,0,0,90,3,20,1196,750,5047,2.2
765,0,0,96,3,20,1292,500,5047,2.4
766,1,0,116,3,20,1423,400,5047,3.4
767,1,0,132,3,12,1652,250,5047,3.6
768,1,0,55,3,62,1589,300,5047,3.8
769,1,0,114,3,20,521,1000,5047,3
770,0,0,291,3,20,1600,250,5047,2.3
771,1,1,257,3,20,73,800,5047,3.8
772,1,0,398,3,62,1589,400,5047,4
773,0,0,177,3,62,1112,400,5047,4
774,1,0,256,3,62,322,500,5047,4
775,1,0,78,3,62,1156,400,5047,3.9
776,1,0,312,3,62,1156,400,5047,3.8
777,1,0,168,3,62,1110,600,5047,3.7
778,0,0,315,3,62,1322,500,5047,4.1
779,1,0,108,3,62,1084,600,5047,3.7
780,1,0,314,3,62,1474,800,5047,3.7
781,1,0,188,3,30,959,400,5047,3.9
782,1,0,139,3,62,1268,400,5047,3.7
783,1,0,472,3,62,323,600,5047,3.8
784,1,0,369,3,62,322,400,5047,3.8
785,0,0,197,3,62,1547,150,5047,3.9
786,0,0,46,3,35,961,300,5047,3.8
787,0,0,50,3,41,521,400,5047,3.3
788,1,0,201,3,62,1196,250,5047,3.9
789,1,0,289,3,62,6,400,5047,4.2
790,1,0,144,3,62,1218,350,5047,3.2
791,1,0,224,3,62,1059,400,5047,3.4
792,1,0,166,3,62,1219,600,5047,3.1
793,1,0,167,3,62,1507,600,5047,3.2
794,1,0,597,3,62,1156,400,5047,4
795,1,0,56,3,62,300,500,5047,3.8
796,1,0,137,3,62,84,300,5047,3.6
797,1,0,114,3,62,1190,500,5047,3.9
798,1,0,75,3,62,1451,200,5047,3.9
799,1,0,148,3,62,1547,250,5047,3.2
800,1,0,204,3,62,1465,750,5047,2.4
801,1,0,153,3,62,197,600,5047,2.9
802,1,0,63,3,62,1487,200,5047,3.9
803,1,0,48,3,65,549,650,5047,2.7
804,1,0,170,3,62,1256,250,5047,3.8
805,1,0,92,3,41,674,1100,5047,3.8
806,1,0,102,3,62,1196,350,5047,2.8
807,0,0,56,3,62,1587,400,5047,3.5
808,0,0,85,3,62,1615,250,5047,2.9
809,0,0,58,3,62,203,250,5047,2.9
810,1,0,51,3,62,1156,300,5047,3.7
811,1,0,212,3,62,1156,400,5047,4
812,1,0,182,3,41,1181,600,5047,3.8
813,1,0,158,3,62,1196,300,5047,2.4
814,1,0,323,3,41,1476,800,5047,3.6
815,1,0,175,3,62,42,250,5047,3.1
816,0,0,2781,28,21,1170,1200,5047,4.5
817,0,1,3844,28,20,1325,1600,5047,4.7
818,0,0,353,28,20,1416,1200,5047,4.3
819,1,1,4312,28,52,625,1600,5047,4.4
820,0,1,1196,28,5,803,1500,5047,4.3
821,0,1,311,28,20,1436,1300,5047,4.6
822,0,1,1212,28,20,1490,1200,5047,4.2
823,0,1,1235,28,20,1423,800,5047,4.1
824,0,1,1763,28,4,899,1300,5047,3.9
825,1,1,1538,28,20,165,1000,5047,4.1
826,1,0,954,28,20,1614,400,5047,4.1
827,1,1,585,28,21,688,1200,5047,4.1
828,1,0,374,28,20,266,750,5047,4.2
829,1,1,1028,28,21,614,1100,5047,4.2
830,1,1,448,28,20,695,700,5047,4.1
831,0,1,1187,28,26,979,1200,5047,4.1
832,1,0,180,28,20,1214,550,5047,4
833,1,1,1010,28,58,882,1300,5047,4
834,1,0,230,28,20,1296,1000,5047,4.2
835,1,1,842,28,21,1546,1100,5047,4.1
836,1,1,1320,28,20,1222,1200,5047,4.1
837,1,1,790,28,20,696,1300,5047,4
838,0,0,915,28,20,1156,600,5047,3.8
839,1,1,756,28,20,1156,1000,5047,3.8
840,1,0,34,28,20,1091,750,5047,3.9
841,1,1,347,28,20,1295,1000,5047,4
842,1,1,293,28,20,938,500,5047,4.1
843,1,0,347,28,20,609,600,5047,3.9
844,1,0,587,28,20,558,700,5047,4.1
845,1,0,1306,28,20,625,750,5047,4
846,0,1,466,28,20,1064,700,5047,4.1
847,0,0,129,28,62,1589,300,5047,4
848,1,0,217,28,20,1423,500,5047,3.7
849,0,0,115,28,62,1209,350,5047,3.8
850,0,0,59,28,20,1423,400,5047,3.8
851,0,0,535,28,20,1304,950,5047,3.7
852,0,0,228,28,62,1250,400,5047,3.8
853,1,0,178,28,20,1589,450,5047,3.9
854,1,1,727,28,13,416,800,5047,3.9
855,1,0,243,28,20,286,450,5047,3.7
856,0,0,521,28,13,404,550,5047,4.1
857,0,0,51,28,20,1451,600,5047,2.9
858,1,1,4381,28,22,1468,600,5047,4.4
859,0,0,193,28,20,1555,500,5047,4
860,0,0,177,28,62,1366,400,5047,3.8
861,0,1,165,28,20,1592,1000,5047,3.9
862,0,0,97,28,21,1559,1100,5047,3.4
863,1,0,132,28,13,504,400,5047,3.7
864,0,0,82,28,47,1472,1000,5047,3.8
865,1,0,407,28,20,1196,500,5047,3.9
866,1,0,46,28,13,318,450,5047,3.8
867,0,0,177,28,20,1222,950,5047,3.3
868,1,0,146,28,20,521,600,5047,3.8
869,1,0,320,28,20,1384,600,5047,3.1
870,0,0,48,28,13,436,550,5047,3.4
871,0,0,175,28,20,1156,450,5047,2.3
872,1,0,64,28,20,1554,750,5047,3.1
873,0,0,65,28,20,1420,750,5047,3.5
874,0,0,55,28,20,65,800,5047,3
875,0,0,48,28,20,1335,800,5047,3.7
876,1,0,57,28,20,604,650,5047,3
877,1,0,127,28,13,467,700,5047,3.7
878,1,0,321,28,62,1241,400,5047,2.5
879,1,0,92,28,62,1602,300,5047,3.9
880,0,0,115,28,62,1547,200,5047,3.9
881,1,0,386,28,62,1476,600,5047,3.9
882,1,0,212,28,62,236,350,5047,3.3
883,0,0,231,28,30,793,800,5047,2.9
884,1,0,62,28,62,324,300,5047,3.9
885,1,1,612,0,21,141,1500,5047,4.1
886,1,0,827,0,20,1490,500,5047,4
887,1,0,362,0,20,1156,600,5047,3.9
888,1,0,135,0,20,1196,500,5047,3.7
889,1,0,244,0,62,202,400,5047,4
890,1,0,102,0,20,1589,600,5047,3
891,1,0,115,0,20,565,550,5047,3.7
892,1,0,465,0,62,1179,300,5047,4.2
893,1,0,173,0,62,1461,250,5047,3.9
894,1,0,83,0,62,856,400,5047,4.1
895,1,0,107,0,62,1156,300,5047,4
896,0,0,28,0,20,1196,500,5047,3.7
897,1,0,194,0,62,1156,400,5047,3.7
898,0,0,76,0,62,1196,500,5047,2.7
899,0,0,75,0,62,1438,400,5047,2.6
900,1,0,126,0,62,565,300,5047,2.9
901,1,0,435,0,20,197,650,5047,3.9
902,1,0,255,0,62,1156,250,5047,2.9
903,1,1,2488,3,57,1343,900,5047,4.4
904,1,1,2237,3,21,744,1200,5047,4.4
905,1,1,1337,3,46,7,1700,5047,3.9
906,1,1,681,3,20,1274,800,5047,3.9
907,0,0,2781,28,21,1170,1200,5047,4.5
908,1,1,4312,28,52,625,1600,5047,4.4
909,0,1,1763,28,4,899,1300,5047,3.9
910,1,1,585,28,21,688,1200,5047,4.1
911,0,1,1187,28,26,979,1200,5047,4.1
912,1,1,1010,28,58,882,1300,5047,4
913,1,1,842,28,21,1546,1100,5047,4.1
914,0,0,97,28,21,1559,1100,5047,3.4
915,1,1,612,0,21,141,1500,5047,4.1
916,1,1,2022,30,20,1416,1000,5047,4.2
917,0,0,166,4,20,1406,600,5047,3.8
918,1,0,286,4,20,1156,600,5047,3.8
919,0,1,2303,30,20,1196,950,5047,4.1
920,1,1,2339,30,20,1206,1500,5047,4.1
921,1,0,4884,30,20,1402,750,2096,4.4
922,1,1,775,1,20,1386,800,5047,4.1
923,1,0,918,1,16,484,800,1684,3.8
924,1,0,74,85,20,672,1000,4132,3.8
925,1,0,139,30,20,1277,550,5047,4.1
926,0,1,176,30,20,1158,1350,5047,3.8
927,1,1,584,30,20,1381,1200,5047,3.8
928,0,1,633,30,16,413,800,5047,4.3
929,0,1,102,30,13,379,800,5047,4.1
930,1,1,1755,4,22,1468,600,5047,4.6
931,1,0,240,4,13,332,700,5047,3.9
932,0,0,148,4,22,1194,550,5047,3.8
933,1,0,219,4,13,455,600,5047,4
934,1,0,216,4,13,391,500,5047,4.1
935,1,0,514,4,13,458,600,5047,3.7
936,1,0,58,4,13,436,400,5047,3.4
937,1,1,1252,30,22,922,800,5047,4.3
938,0,0,704,30,13,332,500,5047,4.2
939,1,0,796,30,13,437,400,5047,4.1
940,0,1,731,30,13,393,800,5047,4.2
941,0,0,223,30,13,501,800,5047,4.2
942,0,0,707,30,13,445,850,5047,4.1
943,1,0,261,30,13,389,700,5047,4.2
944,1,1,150,1,13,462,600,1391,4.2
945,1,1,1901,30,13,423,800,5047,4.2
946,1,0,324,1,13,462,700,5047,4
947,1,0,228,30,13,359,400,5047,4.6
948,1,0,504,1,13,485,550,5047,4.2
949,1,0,130,30,13,473,650,5047,4.1
950,0,0,108,30,13,427,700,5047,4.1
951,1,0,918,1,16,484,800,5047,3.8
952,1,0,90,1,13,332,650,5047,3.8
953,1,0,144,1,13,533,700,5047,3.8
954,0,0,46,30,13,332,400,5047,3.8
955,0,0,62,30,13,332,150,5047,4
956,1,1,291,30,13,368,650,5047,3.9
957,0,0,59,30,16,436,550,5047,3.2
958,1,0,62,30,65,548,650,5047,2.9
959,1,0,157,30,13,346,450,5047,2.6
960,0,0,168,30,13,437,400,5047,3.7
961,1,0,143,42,29,930,500,5047,4.6
962,1,0,627,1,29,923,450,1924,3.9
963,1,0,414,30,62,330,500,5047,4.1
964,1,0,95,30,11,214,400,5047,4.2
965,1,0,4884,30,20,1402,750,5047,4.4
966,1,0,771,1,20,1589,450,5047,4
967,1,0,64,4,62,1510,500,5047,4.2
968,1,0,233,4,62,1628,200,5047,4.1
969,1,0,505,1,62,322,450,669,3.8
970,1,0,201,1,62,1597,300,4837,4.1
971,1,0,774,42,20,238,800,5047,4
972,1,0,125,28,62,1177,250,5047,3.7
973,1,0,540,4,20,1353,650,5047,3.8
974,1,0,176,4,62,1507,600,5047,3.7
975,1,0,296,30,62,1569,200,5047,4.1
976,1,0,91,28,72,298,500,5047,3.6
977,1,0,133,4,62,1636,200,4542,3.8
978,1,1,354,1,20,151,800,631,4.2
979,1,0,518,28,20,1589,400,5047,3.6
980,1,0,792,30,62,84,300,5047,4.3
981,1,0,504,1,13,485,550,921,4.2
982,1,0,1720,4,62,1355,400,5047,4.1
983,1,0,107,4,9,221,150,4868,3.7
984,1,0,55,0,62,235,300,5047,3.9
985,1,0,395,30,62,1196,300,5047,3.2
986,1,0,78,30,62,1079,100,5047,4
987,1,0,332,28,62,1589,300,5047,4
988,1,0,1975,28,20,294,800,5047,4
989,1,0,618,30,20,288,750,5047,4
990,1,0,261,73,20,1196,500,5047,3.3
991,1,0,253,30,30,773,300,5047,4
992,1,0,750,4,20,1277,500,5047,3.9
993,1,1,2556,1,22,1468,600,5047,4.6
994,1,0,210,30,11,778,400,5047,3.9
995,1,0,71,4,30,959,400,5047,3.8
996,1,0,230,1,29,235,650,1999,3.9
997,1,0,444,4,62,1547,100,5047,4.2
998,1,0,630,30,62,1454,200,5047,4.3
999,1,1,175,30,20,1591,500,5047,4.1
1000,1,0,441,1,62,1592,400,5047,3.9
1001,1,1,2723,0,20,296,800,5047,4.1
1002,1,0,693,1,20,1474,750,5047,3.8
1003,1,0,4401,30,20,286,600,5047,4.4
1004,1,0,172,1,29,1465,750,2181,3.9
1005,1,0,319,3,20,1196,650,5047,3.9
1006,1,0,170,28,62,862,200,5047,3.7
1007,1,0,208,30,12,1652,250,5047,3.2
1008,1,0,163,4,62,684,500,5047,4.1
1009,1,0,97,30,62,1386,350,5047,3.7
1010,1,0,415,1,62,1190,500,1022,4.2
1011,1,1,291,30,13,368,650,5047,3.9
1012,1,0,1647,1,20,609,600,5047,4.2
1013,1,1,364,30,20,1665,1200,5047,4.1
1014,1,0,70,1,62,1547,100,5047,3.8
1015,1,0,80,1,62,1670,250,5047,3.5
1016,1,0,264,1,62,1547,200,5047,3.9
1017,1,0,166,30,62,1589,400,5047,4
1018,1,0,134,30,62,1647,400,5047,3.9
1019,1,0,364,4,20,1566,550,5047,4.1
1020,1,0,449,30,13,362,400,5047,4.2
1021,1,0,56,4,30,773,400,5047,3.9
1022,1,0,148,30,62,1121,400,5047,3.9
1023,1,0,53,1,29,1113,600,1502,4
1024,1,1,2115,1,20,1481,800,5047,4.2
1025,1,0,67,30,62,817,200,5047,3.9
1026,1,0,287,1,62,1156,350,5047,4.2
1027,1,0,84,1,62,1589,250,5047,3.6
1028,1,1,2171,28,60,10,1200,5047,4.2
1029,1,1,1428,28,20,64,800,5047,4.2
1030,1,0,93,4,62,1628,200,1735,3.7
1031,1,1,1227,3,20,116,900,5047,3.9
1032,1,0,164,30,62,256,400,5047,4.1
1033,1,0,577,30,20,1421,900,432,3.8
1034,1,1,166,30,20,924,800,3880,4.2
1035,1,0,32,1,62,1486,150,5047,3.5
1036,1,0,104,30,62,817,200,4636,3.9
1037,1,0,38,1,30,949,150,5047,3.9
1038,1,0,155,30,9,228,300,5047,4.5
1039,1,1,3227,0,25,1156,1600,5047,4.2
1040,1,0,109,73,20,616,500,5047,2.8
1041,1,0,662,28,20,201,650,304,3.7
1042,1,1,784,0,20,716,800,5047,4.5
1043,1,0,73,73,20,1156,500,4607,3
1044,1,0,85,28,62,1490,300,2906,3.9
1045,1,0,659,30,30,181,500,5047,4.3
1046,1,0,152,30,30,773,350,5047,3.8
1047,1,0,337,30,62,547,300,5047,4.1
1048,1,0,191,4,62,1636,250,3958,4.2
1049,1,0,108,30,62,329,500,5047,4
1050,1,0,438,30,30,791,500,5047,4.1
1051,1,0,49,30,62,1587,200,5047,3.9
1052,1,0,276,4,62,322,500,5047,3.6
1053,1,1,1539,0,20,1054,800,5047,4.2
1054,1,1,1063,30,21,987,1200,5047,4.1
1055,1,0,195,30,20,597,800,5047,3.6
1056,1,0,211,30,20,840,500,5047,3.9
1057,1,0,860,1,30,789,500,5047,4.3
1058,1,0,289,3,62,6,400,5047,4.2
1059,1,0,146,1,9,215,400,5047,4.2
1060,1,0,169,28,13,361,600,5047,4.2
1061,1,0,134,30,62,866,350,5047,3.9
1062,1,0,113,73,62,861,250,5047,3.9
1063,1,0,91,30,62,230,200,5047,3.9
1064,1,0,237,1,62,1571,200,5047,3.7
1065,1,1,197,30,57,536,1000,5047,3.8
1066,1,0,133,1,13,441,800,5047,3.9
1067,1,0,90,28,0,181,500,5047,4
1068,1,1,1252,30,22,922,800,5047,4.3
1069,1,0,796,30,13,437,400,5047,4.1
1070,1,0,918,1,16,484,800,5047,3.8
1071,1,0,155,30,20,1597,450,5047,3.8
1072,1,0,240,4,13,332,700,5047,3.9
1073,1,0,41,0,13,401,700,5047,3.6
1074,1,0,217,85,62,1474,800,3142,3.7
1075,1,0,73,4,0,194,300,5047,4
1076,1,0,192,30,30,789,300,5047,4.1
1077,1,0,53,30,62,953,250,5047,3.8
1078,1,0,61,73,9,214,150,5047,3.9
1079,1,0,242,30,20,1089,650,5047,3.8
1080,1,0,465,30,20,1597,600,5047,4
1081,1,0,324,1,13,462,700,5047,4
1082,1,0,307,73,20,1145,700,5047,2.6
1083,1,0,47,30,66,844,400,5047,3.7
1084,1,1,150,1,13,462,600,5047,4.2
1085,1,0,290,1,62,1215,450,5047,3
1086,1,0,356,30,30,773,400,5047,4.4
1087,1,0,249,30,30,773,300,5047,4.2
1088,1,0,82,0,62,327,1000,5047,3.8
1089,1,0,91,30,13,439,300,5047,3.9
1090,1,0,164,4,62,1476,600,5047,3.8
1091,1,0,179,1,20,1208,600,5047,3.5
1092,1,0,153,28,41,427,400,5047,3.9
1093,1,0,79,30,20,72,600,5047,3.5
1094,1,0,558,4,62,1547,150,5047,4.1
1095,1,0,197,1,30,767,300,5047,4
1096,1,1,1129,30,20,1009,1300,5047,4.3
1097,1,0,89,30,62,1551,200,5047,4
1098,1,0,45,1,20,1483,800,5047,2.8
1099,1,0,54,4,13,359,600,5047,3.7
1100,1,1,442,30,60,692,1200,5047,4.1
1101,1,0,659,30,12,217,600,5047,4.4
1102,1,0,261,30,13,389,700,5047,4.2
1103,1,0,176,4,20,68,800,3310,4.1
1104,1,0,61,4,62,1021,100,4287,3.8
1105,1,0,75,1,62,836,200,246,3.8
1106,1,1,1872,0,13,394,900,5047,4.5
1107,1,0,30,30,9,231,100,5047,4.1
1108,1,0,105,1,20,1678,700,4856,3.6
1109,1,0,74,4,62,1589,300,4412,3.8
1110,1,0,136,30,62,1571,350,5047,4
1111,1,0,71,30,20,1209,450,5047,3.7
1112,1,0,178,28,30,767,400,1637,3.9
1113,1,0,233,30,20,1007,800,5047,3.9
1114,1,0,97,4,20,1575,400,5047,2.7
1115,1,0,144,1,13,533,700,5047,3.8
1116,1,0,137,0,62,1451,300,5047,2.8
1117,1,1,970,30,54,1313,1500,5047,4.1
1118,1,0,135,1,20,1222,800,5047,3.9
1119,1,0,514,4,13,458,600,5047,3.7
1120,1,0,914,28,4,1266,1000,5047,3.9
1121,1,0,177,30,20,1211,700,5047,2.9
1122,1,0,157,85,20,1196,450,5047,3.9
1123,1,0,70,1,30,846,400,5047,3.9
1124,1,0,247,30,13,406,400,5047,3.9
1125,1,0,62,1,65,985,600,5047,3.6
1126,1,0,57,30,62,1329,400,5047,3
1127,1,0,204,30,30,956,300,5047,4.1
1128,1,0,519,1,20,561,900,5047,3.9
1129,1,0,119,28,20,1485,800,5047,4.1
1130,1,0,130,30,13,473,650,5047,4.1
1131,1,0,208,28,20,602,650,5047,2.6
1132,1,1,349,1,20,1519,1200,1161,4
1133,1,0,128,1,62,1196,300,5047,3.3
1134,1,0,1778,30,62,1444,200,5047,4
1135,0,0,279,4,62,873,200,5047,4.1
1136,1,0,469,4,20,1208,750,5047,3.8
1137,1,0,322,30,20,1547,400,5047,4.3
1138,1,0,90,1,13,332,650,5047,3.8
1139,1,0,81,73,20,1196,500,4950,3.6
1140,1,0,214,0,20,1235,400,5047,3.9
1141,1,0,316,4,62,1547,100,5047,4.3
1142,1,0,56,30,30,958,400,5047,3.5
1143,1,0,157,30,13,346,450,5047,2.6
1144,1,1,553,30,20,991,900,5047,4.1
1145,1,0,126,30,62,1589,400,1785,3.9
1146,1,1,1403,28,26,1296,1100,5047,4.1
1147,1,0,213,1,62,1428,400,5047,3
1148,1,0,102,3,62,1196,350,5047,2.8
1149,1,0,178,0,62,1196,400,5047,3.7
1150,1,0,527,4,20,1156,500,5047,3.8
1151,1,0,228,30,13,359,400,5047,4.6
1152,1,0,158,30,20,251,700,5047,3.7
1153,1,0,308,30,13,388,750,5047,4
1154,0,0,148,4,22,1194,550,5047,3.8
1155,1,0,388,1,20,299,650,5047,3.9
1156,1,0,70,30,62,1451,200,5047,3.8
1157,1,0,42,1,62,1589,300,5047,3.8
1158,1,0,144,30,20,1268,550,3048,3.9
1159,1,0,34,28,30,956,300,5047,3.6
1160,1,0,507,28,19,460,1000,5047,4
1161,1,0,133,30,20,607,700,3706,3.7
1162,1,1,886,28,20,1156,900,5047,3.9
1163,1,0,129,1,20,1091,600,5047,3.6
1164,1,0,74,85,20,672,1000,4132,3.8
1165,1,0,216,4,13,391,500,5047,4.1
1166,1,0,181,30,9,231,250,5047,4.4
1167,1,0,888,1,20,1434,750,5047,3.9
1168,1,0,84,30,69,1121,400,5047,3.9
1169,1,0,160,1,20,1196,700,5047,3.8
1170,1,1,1901,30,13,423,800,5047,4.2
1171,1,0,314,30,62,1639,300,5047,3.9
1172,1,0,143,30,20,1554,750,5047,3.6
1173,1,0,286,4,20,1156,600,5047,3.8
1174,1,0,739,28,29,565,500,5047,4.1
1175,1,0,35,4,62,817,200,5047,2.5
1176,1,1,237,28,22,349,600,5047,4.2
1177,1,1,1875,30,20,1159,1200,5047,4.1
1178,1,1,361,30,20,291,600,5047,3.8
1179,1,1,548,73,20,570,1200,5047,4.3
1180,1,0,787,1,20,594,800,2924,4.1
